WBGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00021406,92.10707195964221,0.7814286824198842,0.8830678628753125,0,0.597744621367819,1
WBGene00021407,11.413559643888833,0.2811305848601487,1.1862550984206426,0,0.7277422946606023,1
WBGene00021408,8.461642392294273,7.638963675300254,1.6938818606182322,3.919378222089921,4.4388851999300994e-5,4.828369555912824e-4
WBGene00021404,7.757732764978818,8.207848126121599,1.615302289821843,4.462228631469702,4.055580746584783e-6,4.922157829188369e-5
WBGene00001492,580.0155711032625,0.42507862384728684,0.3265967445098514,0,0.9608249283756658,1
WBGene00021403,7.0930877046047875,-1.121622464986715,1.488545539517668,0,0.9229646050705318,1
WBGene00015246,12.684867814901475,1.6847141181920733,0.9963691650383927,0.6872092616050492,0.2459754344318396,1
WBGene00006599,3426.1153532411895,0.8712457306056836,0.24724848418431278,0,0.6987289972266624,1
WBGene00015247,41.51510834248299,-0.6821387363631258,0.5695746633653619,0,0.9984281428288926,1
WBGene00017928,1142.554130450473,-0.3959041709366744,0.24221078543596036,0,0.9999999958727975,1
WBGene00017929,2304.2396073930818,-0.8631054794695745,0.17460322933053,0,1,1
WBGene00017926,5497.452510393908,0.5497977700033301,0.20843181764351362,0,0.9846117159280573,1
WBGene00000897,1630.2785729310135,-0.08217131221120365,0.15721828884102595,0,0.9999999999970747,1
WBGene00000674,2167.4979659991136,-2.50965423812526,0.4438908224960506,0,0.9999999999999987,1
WBGene00021400,214.174816570658,-2.690718438975626,0.8858563235375552,0,0.999984518940549,1
WBGene00021397,148.58932554825495,5.83947451454526,0.7227511675342188,6.695906879065864,1.071690931584588e-11,2.2290029762118858e-10
WBGene00021396,535.0388397282131,0.635347249342963,0.5331022800652757,0,0.7530188080944571,1
WBGene00006561,1228.4960204351312,0.4742462649448114,0.31316554472190905,0,0.9534080398217801,1
WBGene00021395,852.3471668629154,-1.7569673504488024,0.3755414923432403,0,0.9999999999998942,1
WBGene00021402,402.0370752600559,-0.5269947168564484,0.21866118637396192,0,0.9999999999985593,1
WBGene00000815,1411.7067951267245,-0.8541631423328304,0.18149895598435836,0,1,1
WBGene00044736,168.21272467661132,-0.6243031073349148,0.34581193269993227,0,0.9999986804046027,1
WBGene00195063,539.3494232816845,-0.12289173001271549,0.2762881480496864,0,0.9999759017950711,1
WBGene00021394,1153.5719732587327,0.09347761642757038,0.18622893080964328,0,0.9999994357197561,1
WBGene00021401,665.5287253768973,1.005427227999207,0.18855003875721885,0.028784019536559926,0.48851842308111876,1
WBGene00019821,1575.915085989357,-0.5785864485471597,0.1917351814739622,0,0.9999999999999999,1
WBGene00019822,1392.8097785562352,-0.9589359717752651,0.18215080571752063,0,1,1
WBGene00019823,1429.0560411985477,-0.5018648523010995,0.17236399476271339,0,1,1
WBGene00019820,1391.0597256009376,-0.8499531869067148,0.18456972235141889,0,1,1
WBGene00019819,3021.070990222395,-2.1262939168914876,0.5183599469698068,0,0.9999999991858919,1
WBGene00019824,885.6950172980464,-1.3208357369148032,0.3027137540329653,0,0.9999999999999912,1
WBGene00019825,282.8560475408069,-0.6776087880304957,0.3881400660218612,0,0.9999922750264237,1
WBGene00001071,1125.1497059182168,-2.9889573872454953,0.915631282717679,0,0.9999933923851387,1
WBGene00020647,1243.763561912482,-0.5803569006079673,0.18964054068424013,0,1,1
WBGene00003932,3073.69091219956,-1.6881416137446297,0.32262162995280297,0,1,1
WBGene00020651,286.2495766506054,0.6599350201827907,0.534325039303863,0,0.737754644603055,1
WBGene00020650,15.968890529882746,-0.8565891403173755,0.7871825256629854,0,0.9908261215358184,1
WBGene00020649,725.4669574581351,2.5168836534231014,0.5041854391718608,3.008582826022558,0.0013123462371934238,0.011640458957956434
WBGene00206487,671.5806642773406,1.1571492573767588,0.3634757900940918,0.4323513743132054,0.33274302677603274,1
WBGene00045177,71.35943557991862,4.340051952227912,1.5112594454348738,2.2101115478995683,0.01354871080665399,0.10101711828159204
WBGene00020648,429.78261574437283,1.613078424079042,0.6222788159978392,0.9852150006037981,0.1622592369223197,0.9418391975944383
WBGene00019298,9065.31483534809,7.26922654881845,0.5053050690641697,12.406815075948325,1.2000574271900496e-35,1.3988729113961624e-33
WBGene00019300,492.8080147141189,0.3842673764038187,0.6120824279766472,0,0.8427834523953266,1
WBGene00019299,56.85846098345479,-0.5619587828315958,0.7022510121137335,0,0.98693308295823,1
WBGene00001099,3906.3988444342076,8.598670206333635,0.4525095933773329,16.792285329512016,1.3896668216970005e-63,1.0336474169003405e-60
WBGene00017578,344.5979404422696,2.794061926149609,0.5124820863978894,3.500730998735252,2.319919645208211e-4,0.0022949426762604343
WBGene00000675,153.6113824681116,-0.8756483379269071,1.118707454899015,0,0.953191684736546,1
WBGene00017577,97.41667228113882,-0.0370804239380135,1.34797908194392,0,0.7791600183824579,1
WBGene00017574,542.1948884590552,5.485584556739228,0.43602595140015965,10.287425650549446,4.014720101469484e-25,2.1257602706763844e-23
WBGene00017576,696.1171887824537,-1.1591520497100778,0.604808127130598,0,0.9998214947800341,1
WBGene00022048,25246.710495151132,-0.8977396804295936,0.30240936529240675,0,0.9999999998256315,1
WBGene00004981,2023.7162077403736,1.5244976194563187,0.22550604033257501,2.3258694919337533,0.010012757004670697,0.07689246038001785
WBGene00004493,35425.59140367,1.5101812430615467,0.20438896439572984,2.496129106431372,0.0062778447033905276,0.05013289072952967
WBGene00044789,1527.9788078277836,0.11167906739994285,0.2584783599430059,0,0.9997056114087823,1
WBGene00020300,311.0385057445349,-0.71160524892702115,0.25185941341598206,0,0.9999999999946172,1
WBGene00001338,836.4040167395094,-0.4656105451644302,0.21609243782838267,0,0.9999999999940874,1
WBGene00020298,1559.0154578504075,-0.3937786830546993,0.1597458546408261,0,1,1
WBGene00045249,181.25272361135103,-0.46008322143899455,0.40484907078846893,0,0.9998448152585434,1
WBGene00020297,30439.695073551848,0.675444899227023,0.37835519296012005,0,0.8045000166576912,1
WBGene00020296,1269.5646342510768,0.4831986860540049,0.24257826217947093,0,0.9834328376064208,1
WBGene00001666,136.88946554097046,-0.36640840912885125,0.39005714412084763,0,0.9997700599000701,1
WBGene00002187,2494.4074104959122,1.2628231525045983,0.2210286139136959,1.1890910767201468,0.11720191469019459,0.7131647477447758
WBGene00020299,275.4892150084528,-0.44731349208204846,0.20876806766302036,0,0.9999999999979347,1
WBGene00001332,791.1293045730432,-0.7944020046644197,0.20751020635027892,0,1,1
WBGene00000913,1883.5821433945564,-1.0119566863532792,0.23138482558733972,0,1,1
WBGene00022046,7393.496559256032,0.7704445661440632,0.3599061517965054,0,0.7382046538738747,1
WBGene00022047,452.69722646611115,5.8298801613806,0.49976142619430697,9.664371654611745,2.13616794963911e-22,9.727971828968776e-21
WBGene00002041,1825.243978783374,5.650669437314582,0.5376683905507434,8.649698436894935,2.5817848046551552e-18,8.843745317700334e-17
WBGene00022045,656.9120455856154,0.4297305500232977,0.2980366550902629,0,0.9721528799038881,1
WBGene00022044,1015.4044686572352,0.33220421937160904,0.21987616593049492,0,0.9988058469923253,1
WBGene00019772,736.117610903251,-0.3600958504738233,0.6168080901940858,0,0.9862748873074383,1
WBGene00019773,9.098120755446908,1.6410579664836966,1.125403837296198,0.5696248273187422,0.2844660928261601,1
WBGene00019774,243.42497243343786,-1.381145712225313,0.7312714379017774,0,0.9994353737554807,1
WBGene00021011,325.8292223598293,-2.902333953477353,0.6183460048144901,0,0.9999999998613118,1
WBGene00021012,1842.6263121885502,-1.0945814870764135,0.45043461697546483,0,0.9999983414056971,1
WBGene00000213,56.40112969012695,-1.553963961309318,0.9342294242548377,0,0.9968692668724932,1
WBGene00001625,55.5422385189986,-3.1687770358592147,0.8969234885299798,0,0.9999983230381422,1
WBGene00018924,33.80602719214647,1.8001517628455028,1.0475108578679222,0.763860113559216,0.22247530448640257,1
WBGene00001165,851.8011755450722,-0.5720636808616194,0.3903651289515781,0,0.9999717729520242,1
WBGene00018925,790.4292877365021,0.5492159660276797,0.2155238041771747,0,0.9817616899466862,1
WBGene00001579,3006.924979023747,-0.5265407705682443,0.19393360546026558,0,0.9999999999999982,1
WBGene00018926,34.16413604663482,-0.7462429800048481,0.7038955289031272,0,0.9934460999354182,1
WBGene00015996,54.231167777283645,-2.817333871020773,1.7306458286231552,0,0.9862984730547013,1
WBGene00044457,223.48092296650356,6.879546689423675,1.2740948216996637,4.614685335256493,1.9684566258314157e-6,2.4736357598943456e-5
WBGene00002140,285.53072995276267,-0.8804585564459257,0.6648531665358526,0,0.9976608008719505,1
WBGene00015993,1131.7862928904888,-2.1021388919635924,0.9820367213644964,0,0.9992081241241524,1
WBGene00015497,80.20718011198339,-1.3575870377174943,0.477890815415636,0,0.9999995957767356,1
WBGene00019665,173.29172622700992,1.274924779174809,0.7754365455197058,0.3545419425525677,0.36146638852223967,1
WBGene00019658,261.60355932071644,1.0211199802661761,0.3408311087158948,0.06196611672492905,0.47529490753105347,1
WBGene00004427,57114.56127182789,1.7898230909253527,0.23705299854734815,3.3318418065384487,4.3136641066805043e-4,0.00412864174916357
WBGene00019664,2585.1455874784497,0.24810303948173976,0.24347892745352306,0,0.9989929314385617,1
WBGene00019663,1042.9011229400312,-2.3091054318290998,0.5036052343411868,0,0.9999999999749826,1
WBGene00044723,74.92795159673256,11.238971907142425,1.2787897736532008,8.006767115357903,5.888159817708442e-16,1.678340444390618e-14
WBGene00019659,46.33051048956342,6.421041668206472,1.5527855383782108,3.491172176853487,2.4045311538919078e-4,0.0023697309235915977
WBGene00019660,445.76641581607,7.510884832891681,0.8172660379166307,7.9666651137115485,8.150681819488589e-16,2.3064067032683288e-14
WBGene00044458,17.22663073714308,2.442658546623246,1.015101505552652,1.4211963421705487,0.07762984389588126,0.4937207498589843
WBGene00019661,196.23116401564968,2.1964863296496824,0.6062486417281348,1.9735901201181296,0.02421418402988499,0.17067940187130123
WBGene00018256,960.9837782816518,0.601911150108777,0.5715456454745299,0,0.7569461236123182,1
WBGene00021950,500.6560179361272,0.732086640930068,0.5733375801774724,0,0.6798528225409366,1
WBGene00044460,19.801542797601954,-0.03845319530927876,0.608034431787602,0,0.9561712057842072,1
WBGene00044459,264.25388355862543,-0.2839587680981113,0.47599218228232665,0,0.996506221301653,1
WBGene00021948,1153.0470233035514,-1.7467274153492698,0.4358396723763623,0,0.9999999998532285,1
WBGene00001788,139.21132134050657,1.249799734835244,0.7399345989750302,0.33759704598388945,0.3678334342919929,1
WBGene00000677,8941.039166087334,-2.52958308348651,0.6235125074038147,0,0.999999992466798,1
WBGene00018928,513.1695353823804,-1.9955637103284818,0.4352616248270363,0,0.9999999999970536,1
WBGene00018932,945.1607362499541,0.02032790301734569,0.20223459339591077,0,0.9999993645010439,1
WBGene00018931,710.678994774088,6.76778230828298,0.5248063614722367,10.990305628351472,2.127414270772669e-28,1.5104641322485952e-26
WBGene00004824,1063.0724428233545,-0.550885717988723,0.26932167820627917,0,0.9999999957564711,1
WBGene00018930,37.729096644376945,-0.03409798107971858,0.6337483976553638,0,0.9486304326090977,1
WBGene00018935,889.6944314722184,-0.6034639627513548,0.1814735856942264,0,1,1
WBGene00018934,1758.8594898140702,0.6662825157431812,0.22938366755177791,0,0.927143792234117,1
WBGene00001154,1050.268829431997,-0.6745507084278356,0.2401092904015974,0,0.999999999998461,1
WBGene00021935,1005.2620770902391,0.20906145487679512,0.13733813199778355,0,0.9999999957708188,1
WBGene00185088,219.91534735312308,-0.7960657496753497,0.35039057709007165,0,0.9999998519371849,1
WBGene00021936,1244.6221219842578,-0.6850018820125207,0.272944143025869,0,0.9999999996658818,1
WBGene00021942,144.9628987508523,-1.161964023542355,0.4162640067301303,0,0.9999998969405414,1
WBGene00044742,117.20721150973604,-2.435182385421171,0.37452974892968355,0,1,1
WBGene00021943,634.3013327879894,-0.2895650232609471,0.27010598785598877,0,0.999999098299948,1
WBGene00021941,160.83611102001714,-1.694606418025354,0.6683768671102406,0,0.9999722969542308,1
WBGene00021945,1178.6500358512908,-1.7816222785639477,0.301319385390013,0,1,1
WBGene00044757,91.00515912788846,4.106268427277939,0.6532826569924142,4.754861305485428,9.929134951321524e-7,1.2935203331079415e-5
WBGene00021939,768.7597012698037,0.9056725622418138,0.7718433100632032,0,0.548633886014571,1
WBGene00021938,1638.267145735321,0.050225440453717705,0.17868301365569594,0,0.9999999467930503,1
WBGene00007007,4343.152627536146,0.9456636009666083,0.30996002825931634,0,0.5695785588010019,1
WBGene00045299,10.586700580636279,-2.3642433845073607,0.6582932975040938,0,0.9999998393921823,1
WBGene00016646,64.42785882329146,2.8050628366896935,0.7364053154629491,2.4511811617694823,0.007119413486449944,0.05619264207091871
WBGene00045298,11.128363604134439,-1.618006301176284,0.7846037063936712,0,0.9995761401213371,1
WBGene00019073,9.562988438141534,2.397247440515881,0.9404487806640224,1.4857241236777687,0.06867605352235563,0.44072307149514994
WBGene00019070,43.27280596388546,-1.5481198705710915,0.6581411144203122,0,0.9999459588257429,1
WBGene00019069,176.58008827921978,-0.7673890682913678,0.6444967831963375,0,0.99694926204038,1
WBGene00019067,129.87103707253746,-1.2186775361461615,0.8088320737015113,0,0.9969565520001593,1
WBGene00019068,527.2996760711193,4.0057097309256875,0.6396853107156545,4.6987318304417824,1.3089095921250453e-6,1.6799644888244212e-5
WBGene00004047,4421.181190745965,-0.1390263632154125,0.25655264819194695,0,0.9999954965624851,1
WBGene00043705,114.99811620861826,-1.310385878272417,0.4640148631960948,0,0.9999996806305262,1
WBGene00002278,935.076271686403,-0.6520961602136379,0.24439833748662507,0,0.9999999999930933,1
WBGene00021923,397.80133582504845,0.2845522088510185,0.24037763621732863,0,0.998541487602257,1
WBGene00021925,393.23082023264584,0.0513399499216612,0.2750040409652906,0,0.9997193142247099,1
WBGene00021926,1057.1627230594993,-0.5025847201987299,0.16379145606888743,0,1,1
WBGene00021922,1588.884702528591,-0.5949783061967631,0.19644330011064934,0,0.9999999999999998,1
WBGene00021921,3074.060088128151,-1.1727919346839522,0.34580722707032224,0,0.9999999998342123,1
WBGene00021927,624.3991460468786,1.477675272071312,0.3283602631969622,1.4547292276495263,0.07287211888035164,0.46504482578958456
WBGene00021928,197.4062104046022,2.077306319238916,0.5084728146003018,2.1187097683595146,0.01705750115120213,0.12427153357359015
WBGene00005903,9.134485886266301,-2.455621569054489,1.4742246869778284,0,0.9904615891921705,1
WBGene00219399,54.778958196458966,-0.9008372954365972,0.5874441780329662,0,0.9993934355628491,1
WBGene00021929,1968.7009206190369,-0.707902845854461,0.19051797096581974,0,1,1
WBGene00021930,3278.814990145932,0.27344235223522073,0.24383327031994892,0,0.9985574937446059,1
WBGene00021920,1157.1869700725379,0.49896711942795513,0.18683596227720536,0,0.9963372442855534,1
WBGene00021931,327.46261783522243,-0.3723352751977755,0.8559081370118419,0,0.9455732271428948,1
WBGene00000816,1721.0334238667451,-0.2283446091954877,0.19427422156796792,0,0.9999999998715139,1
WBGene00021934,8630.307315597487,-0.007477358308615023,0.24264404199390704,0,0.9999835266136907,1
WBGene00021933,1754.4914955694499,-0.12743414029963154,0.19257117606553179,0,0.9999999976097206,1
WBGene00021932,536.24395435862,0.4498471746876909,0.2030244216780507,0,0.9966336728873101,1
WBGene00044462,12.956007554149496,-1.6115551445318617,0.9154827795139823,0,0.9978322065464608,1
WBGene00016637,10.457126441870303,-2.0971136862924076,0.9909159942186613,0,0.9991125021485641,1
WBGene00003893,32290.808131617294,-2.347522520761413,0.4821888171684378,0,0.9999999999980718,1
WBGene00016638,11.294545026783759,-0.10227201033711157,1.425673035630369,0,0.7802858712294268,1
WBGene00016639,17.14511855018042,-2.158245571948045,0.9705767387155629,0,0.9994310156213425,1
