WBGeneID,mean.rlog.counts,var.rlog.counts,type,isDE
WBGene00000001,10.118435320781417,0.019026704234582976,greater,FALSE
WBGene00000001,10.118435320781417,0.019026704234582976,less,FALSE
WBGene00000001,10.118435320781417,0.019026704234582976,lessAbs,TRUE
WBGene00000002,8.338867904659988,0.14236642935216645,greater,FALSE
WBGene00000002,8.338867904659988,0.14236642935216645,less,FALSE
WBGene00000002,8.338867904659988,0.14236642935216645,lessAbs,FALSE
WBGene00000003,7.660691470343834,0.8209798555207258,greater,FALSE
WBGene00000003,7.660691470343834,0.8209798555207258,less,FALSE
WBGene00000003,7.660691470343834,0.8209798555207258,lessAbs,FALSE
WBGene00000004,8.447277091175364,0.030421016107288635,greater,FALSE
WBGene00000004,8.447277091175364,0.030421016107288635,less,TRUE
WBGene00000004,8.447277091175364,0.030421016107288635,lessAbs,FALSE
WBGene00000005,6.821580423189717,0.30747200379518985,greater,TRUE
WBGene00000005,6.821580423189717,0.30747200379518985,less,FALSE
WBGene00000006,11.155990049207256,0.33594967174657836,greater,FALSE
WBGene00000006,11.155990049207256,0.33594967174657836,less,FALSE
WBGene00000006,11.155990049207256,0.33594967174657836,lessAbs,FALSE
WBGene00000007,8.95510384233906,2.3762133336643855e-4,greater,TRUE
WBGene00000007,8.95510384233906,2.3762133336643855e-4,less,FALSE
WBGene00000008,3.4093077240855854,0.558241655682096,greater,FALSE
WBGene00000008,3.4093077240855854,0.558241655682096,less,FALSE
WBGene00000009,7.338330473055947,0.9012805305711848,greater,TRUE
WBGene00000009,7.338330473055947,0.9012805305711848,less,FALSE
WBGene00000010,9.58895631066461,0.012749048229159416,greater,FALSE
WBGene00000010,9.58895631066461,0.012749048229159416,less,FALSE
WBGene00000010,9.58895631066461,0.012749048229159416,lessAbs,TRUE
WBGene00000012,3.5789420869872046,0.24229496421488603,greater,FALSE
WBGene00000012,3.5789420869872046,0.24229496421488603,less,TRUE
WBGene00000013,5.045272478247178,0.8832521047817381,greater,FALSE
WBGene00000013,5.045272478247178,0.8832521047817381,less,FALSE
WBGene00000016,9.24876345028505,0.7553012118294864,greater,FALSE
WBGene00000016,9.24876345028505,0.7553012118294864,less,FALSE
WBGene00000017,8.696920257889278,0.2838016965116205,greater,FALSE
WBGene00000017,8.696920257889278,0.2838016965116205,less,FALSE
WBGene00000017,8.696920257889278,0.2838016965116205,lessAbs,FALSE
WBGene00000018,10.976999178982439,0.2929932200621632,greater,FALSE
WBGene00000018,10.976999178982439,0.2929932200621632,less,FALSE
WBGene00000018,10.976999178982439,0.2929932200621632,lessAbs,FALSE
WBGene00000019,2.523260806017391,0.20164646517333765,greater,FALSE
WBGene00000019,2.523260806017391,0.20164646517333765,less,FALSE
WBGene00000020,12.276299839730305,0.04556308565803316,greater,FALSE
WBGene00000020,12.276299839730305,0.04556308565803316,less,FALSE
WBGene00000020,12.276299839730305,0.04556308565803316,lessAbs,FALSE
WBGene00000022,13.040413458902123,0.23545634757215422,greater,TRUE
WBGene00000022,13.040413458902123,0.23545634757215422,less,FALSE
WBGene00000022,13.040413458902123,0.23545634757215422,lessAbs,FALSE
WBGene00000023,2.1994517996072505,0.8344213096572717,greater,FALSE
WBGene00000023,2.1994517996072505,0.8344213096572717,less,FALSE
WBGene00000024,1.5057944064369102,0.06670879802838861,greater,FALSE
WBGene00000024,1.5057944064369102,0.06670879802838861,less,FALSE
WBGene00000027,3.9610852950492492,0.037404898873842,greater,FALSE
WBGene00000027,3.9610852950492492,0.037404898873842,less,FALSE
WBGene00000029,1.0102390026227719,0.08702958817650094,greater,FALSE
WBGene00000029,1.0102390026227719,0.08702958817650094,less,FALSE
WBGene00000030,1.2902968472562057,0.0858525460991148,greater,FALSE
WBGene00000030,1.2902968472562057,0.0858525460991148,less,FALSE
WBGene00000031,6.21944545913877,0.8985067107615771,greater,FALSE
WBGene00000031,6.21944545913877,0.8985067107615771,less,FALSE
WBGene00000031,6.21944545913877,0.8985067107615771,lessAbs,FALSE
WBGene00000033,3.8634253993233214,0.3961139103849736,greater,FALSE
WBGene00000033,3.8634253993233214,0.3961139103849736,less,FALSE
WBGene00000033,3.8634253993233214,0.3961139103849736,lessAbs,FALSE
WBGene00000034,4.589137908022778,0.13731669591814338,greater,FALSE
WBGene00000034,4.589137908022778,0.13731669591814338,less,FALSE
WBGene00000034,4.589137908022778,0.13731669591814338,lessAbs,FALSE
WBGene00000035,8.690000679984319,0.022534404681793397,greater,FALSE
WBGene00000035,8.690000679984319,0.022534404681793397,less,FALSE
WBGene00000035,8.690000679984319,0.022534404681793397,lessAbs,FALSE
WBGene00000036,12.13829646889027,0.20036868423993712,greater,FALSE
WBGene00000036,12.13829646889027,0.20036868423993712,less,FALSE
WBGene00000036,12.13829646889027,0.20036868423993712,lessAbs,FALSE
WBGene00000037,8.062666295378765,0.07357882151166663,greater,FALSE
WBGene00000037,8.062666295378765,0.07357882151166663,less,TRUE
WBGene00000037,8.062666295378765,0.07357882151166663,lessAbs,FALSE
WBGene00000038,6.927766548136278,0.5069463435535372,greater,FALSE
WBGene00000038,6.927766548136278,0.5069463435535372,less,FALSE
WBGene00000039,5.812904197011217,0.4104324761074423,greater,FALSE
WBGene00000039,5.812904197011217,0.4104324761074423,less,FALSE
WBGene00000039,5.812904197011217,0.4104324761074423,lessAbs,FALSE
WBGene00000040,13.511713491685963,0.002985576185223517,greater,TRUE
WBGene00000040,13.511713491685963,0.002985576185223517,less,FALSE
WBGene00000040,13.511713491685963,0.002985576185223517,lessAbs,FALSE
WBGene00000041,14.731055868293424,0.003979134726631001,greater,FALSE
WBGene00000041,14.731055868293424,0.003979134726631001,less,FALSE
WBGene00000041,14.731055868293424,0.003979134726631001,lessAbs,FALSE
WBGene00000042,4.849374256620164,0.5505093870883144,greater,FALSE
